"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Silica (mg/L)","Secchi Disc Depth (M)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Mirs Bay","MM1","2009-09-17","1","Surface Water","0.6","0.19","3","72","4.7","27","110","0.096","0.007","0.024","8","1.7","27.5","1.9","2","3.2","29.7","0.29","0.26","0.36","0.04","2.4","0.011","2.1"
"Mirs Bay","MM1","2009-09-17","1","Middle Water","0.4","0.19","2.5","80","5.2","28","130","0.076","0.007","0.023","8","0.9","29.5","1.7","2","3.9","29.5","0.27","0.28","0.36","0.04","2.9","0.01","1.3"
"Mirs Bay","MM1","2009-09-17","1","Bottom Water","0.3","0.19","1.5","73","4.7","14","66","0.059","0.005","0.024","8","1.3","30.2","1.7","2","8.6","29.5","0.25","0.26","0.32","0.04","4.5","0.011","2"
"Mirs Bay","MM1","2009-10-16","1","Surface Water","2","0.15","13","120","7.9","<1","<1","0.11","0.017","0.009","8","0.3","30.8","1.2","2.2","3.5","27.9","0.28","0.25","0.38","0.04","2.3","0.008","2"
"Mirs Bay","MM1","2009-10-16","1","Middle Water","1.9","0.062","22","114","7.5","1","3","0.084","0.017","0.013","8","<0.2","31.2","0.9","2.2","2.6","28","0.16","0.23","0.33","0.03","2.4","0.004","1.5"
"Mirs Bay","MM1","2009-10-16","1","Bottom Water","0.7","0.11","6.2","80","5.2","1","2","0.025","0.016","0.017","8","0.4","31.8","0.41","2.2","8.2","28.1","0.15","0.23","0.27","0.03","3","0.006","2.5"
"Mirs Bay","MM1","2009-11-23","1","Surface Water","1.2","0.072","4","102","7.7","15","25","0.11","0.02","0.017","8.2","1.3","32.2","1.3","2.9","4.4","19.5","0.2","0.23","0.36","0.04","3.2","0.003","1.4"
"Mirs Bay","MM1","2009-11-23","1","Middle Water","1","0.073","4.5","103","7.8","9","15","0.12","0.019","0.017","8.2","1.5","32.1","1.3","2.9","3.8","19.5","0.21","0.25","0.39","0.03","2.7","0.003","1.4"
"Mirs Bay","MM1","2009-11-23","1","Bottom Water","0.6","0.053","3.2","99","7.4","17","26","0.068","0.027","0.013","8.2","0.6","32.6","1.1","2.9","8.9","19.8","0.15","0.22","0.32","0.02","4.1","0.002","2.1"
"Mirs Bay","MM1","2009-12-09","1","Surface Water","0.8","0.087","3.4","98","7.3","290","650","0.046","<0.002","0.013","8","2","32.5","0.83","2.8","2.4","20.3","0.14","0.24","0.29","0.03","2.3","0.003","1.2"
"Mirs Bay","MM1","2009-12-09","1","Middle Water","0.4","0.068","3.4","97","7.2","26","72","0.011","<0.002","0.007","8","0.4","32.8","0.56","2.8","2.4","20.4","0.08","0.17","0.18","<0.02","2.1","0.002","1.3"
"Mirs Bay","MM1","2009-12-09","1","Bottom Water","0.2","0.061","3.9","94","7","8","14","0.008","<0.002","0.008","8","1.5","33","0.48","2.8","6.9","20.5","0.07","0.16","0.17","<0.02","4.9","0.002","1.6"
"Mirs Bay","MM1","2010-01-11","1","Surface Water","0.6","0.047","5.8","86","6.8","650","900","0.11","0.005","0.008","7.8","1.6","32","0.36","2.4","4.1","17.7","0.16","0.18","0.3","0.02","3.1","0.001","0.9"
"Mirs Bay","MM1","2010-01-11","1","Middle Water","0.8","0.049","6.1","92","7.2","750","940","0.11","0.004","0.009","7.8","1.1","32","0.36","2.4","4.2","17.7","0.16","0.18","0.29","0.02","3","0.001","0.9"
"Mirs Bay","MM1","2010-01-11","1","Bottom Water","0.6","0.043","5.2","92","7.2","46","55","0.057","0.004","0.007","7.8","1.5","32.3","0.32","2.4","5.7","17.7","0.1","0.18","0.24","0.02","3.2","0.001","0.9"
"Mirs Bay","MM1","2010-02-01","1","Surface Water","0.9","0.074","3.4","94","7.2","49","68","0.09","0.005","0.008","7.9","0.4","32","0.82","2.3","2.1","18.9","0.17","0.2","0.3","0.02","3","0.002","1"
"Mirs Bay","MM1","2010-02-01","1","Middle Water","1","0.076","2.6","95","7.3","45","55","0.092","0.004","0.01","7.9","0.8","32","0.84","2.3","3.4","18.7","0.17","0.24","0.34","0.03","2.7","0.002","1.2"
"Mirs Bay","MM1","2010-02-01","1","Bottom Water","0.6","0.054","1.8","93","7.2","13","14","0.043","0.004","0.006","7.9","0.5","32.2","0.77","2.3","5.9","18","0.1","0.14","0.19","<0.02","3.1","0.001","1.2"
"Mirs Bay","MM1","2010-03-10","1","Surface Water","0.5","0.11","0.5","91","7.2","120","180","0.12","0.01","0.016","8.2","0.4","32.1","0.91","2","1.9","17.6","0.24","0.21","0.34","0.03","7.6","0.004","0.6"
"Mirs Bay","MM1","2010-03-10","1","Middle Water","0.6","0.11","0.5","92","7.3","610","780","0.12","0.01","0.017","8.2","1.1","32.1","0.93","2","3.4","17.3","0.24","0.24","0.37","0.03","8.3","0.004","0.8"
"Mirs Bay","MM1","2010-03-10","1","Bottom Water","0.6","0.11","0.6","93","7.3","680","950","0.12","0.011","0.016","8.2","0.6","32","0.93","2","3.4","17.3","0.24","0.22","0.35","0.03","8.4","0.004","0.7"
"Mirs Bay","MM1","2010-04-19","1","Surface Water","0.6","0.13","1.2","87","6.4","250","410","0.13","0.008","0.015","7.6","0.6","32.7","1.1","2.6","3.8","20.5","0.27","0.19","0.33","0.03","3.5","0.002","1"
"Mirs Bay","MM1","2010-04-19","1","Middle Water","0.7","0.098","0.8","87","6.5","170","290","0.1","0.006","0.012","7.6","0.7","32.9","0.93","2.6","4.8","20.4","0.2","0.18","0.29","0.02","3.1","0.001","1"
"Mirs Bay","MM1","2010-04-19","1","Bottom Water","0.6","0.084","1","87","6.5","150","220","0.082","0.006","0.011","7.6","0.9","33","0.9","2.6","4.2","20.2","0.17","0.17","0.26","0.02","4","0.001","1"
"Mirs Bay","MM1","2010-05-24","1","Surface Water","1","0.015","5.1","83","5.6","2","7","0.035","0.005","<0.002","7.7","1.5","32.3","0.14","3.5","4.2","25.8","0.06","0.17","0.21","<0.02","1.8","0.001","2.3"
"Mirs Bay","MM1","2010-05-24","1","Middle Water","1","0.026","6.2","101","6.9","9","30","0.032","0.006","0.003","7.7","1.1","32.6","0.27","3.5","5.3","25.1","0.06","0.19","0.23","<0.02","3.6","0.001","1.6"
"Mirs Bay","MM1","2010-05-24","1","Bottom Water","1.1","0.03","6.1","98","6.7","9","30","0.03","0.005","0.003","7.7","1.5","32.8","0.24","3.5","3.7","24.7","0.07","0.14","0.18","<0.02","3.8","0.001","1.2"
"Mirs Bay","MM1","2010-06-09","1","Surface Water","1.4","0.064","3.4","87","5.8","1300","3100","0.22","0.012","0.008","8","1.6","30","0.29","3","1.1","26.8","0.3","0.24","0.47","0.02","0.9","0.003","0.7"
"Mirs Bay","MM1","2010-06-09","1","Middle Water","1.2","0.055","3.8","85","5.7","100","310","0.11","0.011","0.007","7.9","0.9","30.3","0.28","3","1.2","26.8","0.18","0.22","0.34","<0.02","1.2","0.002","0.8"
"Mirs Bay","MM1","2010-06-09","1","Bottom Water","0.9","0.062","2.9","86","5.8","710","1900","0.086","0.014","0.006","7.8","0.9","30.8","0.38","3","1.5","26.7","0.16","0.18","0.28","0.02","1.5","0.002","0.7"
"Mirs Bay","MM1","2010-07-28","1","Surface Water","2.6","0.094","17","93","6","1100","2600","0.031","0.003","0.017","8.1","5.7","29.1","0.81","2","3.3","29.4","0.13","0.28","0.31","0.03","3","0.007","1.9"
"Mirs Bay","MM1","2010-07-28","1","Middle Water","1.6","0.058","6.3","93","6","490","1100","0.018","0.003","0.008","8.1","3.3","29.7","0.69","2","2.2","29.4","0.08","0.18","0.2","0.02","2.3","0.004","1.2"
"Mirs Bay","MM1","2010-07-28","1","Bottom Water","0.5","0.053","1.5","72","4.6","55","600","0.008","0.006","0.009","8","1.5","30.8","1.2","2","2.5","29.2","0.07","0.19","0.2","0.02","2.6","0.003","1.1"
"Mirs Bay","MM1","2010-08-18","1","Surface Water","4.7","0.008","29","181","11.6","270","1100","<0.002","<0.002","<0.002","8.6","17","29.8","0.08","1.9","5.8","30","0.01","0.33","0.33","0.05","4.2","0.002","3.4"
"Mirs Bay","MM1","2010-08-18","1","Middle Water","2.4","0.021","35","108","7","80","310","0.007","<0.002","<0.002","8.3","6.2","31.5","0.23","1.9","4.4","28.8","0.03","0.3","0.31","0.04","4.4","0.002","2.4"
"Mirs Bay","MM1","2010-08-18","1","Bottom Water","0.9","0.044","26","26","1.7","60","120","0.014","0.01","<0.002","8","5.7","32.5","0.7","1.9","3.5","27.1","0.07","0.3","0.32","0.04","5.2","0.002","1.7"
"Mirs Bay","MM1","2010-09-27","1","Surface Water","8.5","0.034","70","181","11.7","42","130","0.006","<0.002","0.02","8.7","7.1","30.2","0.52","2.7","7.3","29.5","0.04","0.83","0.84","0.13","2.3","0.008","7.3"
"Mirs Bay","MM1","2010-09-27","1","Middle Water","2.3","0.01","14","125","8.2","8","12","0.004","<0.002","0.004","8.4","1.8","31","0.39","2.7","2.2","28.2","0.02","0.21","0.22","0.03","0.8","0.001","2"
"Mirs Bay","MM1","2010-09-27","1","Bottom Water","1.2","0.008","5.8","102","6.7","14","24","0.005","<0.002","0.004","8.3","1.5","31.2","0.79","2.7","2.1","27.7","0.02","0.15","0.16","<0.02","1","0.001","1.7"
"Mirs Bay","MM1","2010-10-15","1","Surface Water","2","0.088","8.1","81","5.3","46","69","0.039","<0.002","0.008","8.3","2.5","30.1","1.1","2.1","2.7","28","0.13","0.36","0.4","0.03","1.2","0.009","1.9"
"Mirs Bay","MM1","2010-10-15","1","Middle Water","1","0.078","5.1","71","4.7","27","53","0.027","0.003","0.007","8.3","1.8","30.2","1.1","2.1","4.8","27.9","0.11","0.27","0.3","0.03","2.1","0.007","1.8"
"Mirs Bay","MM1","2010-10-15","1","Bottom Water","1.4","0.076","5.8","80","5.3","32","56","0.027","0.002","0.008","8.3","2.7","30.1","1","2.1","5.6","28","0.11","0.33","0.36","0.04","3.6","0.007","1.7"
"Mirs Bay","MM1","2010-11-22","1","Surface Water","1.9","0.034","15","127","9","10","30","0.068","0.012","0.004","8.1","3.5","31.5","0.8","2","3.8","23.8","0.11","0.36","0.44","0.04","2.1","0.002","1.8"
"Mirs Bay","MM1","2010-11-22","1","Middle Water","1.8","0.03","15","124","8.8","9","24","0.061","0.016","0.004","8.1","2.4","31.6","0.89","2","4.5","23.5","0.11","0.33","0.41","0.03","2.1","0.002","1.8"
"Mirs Bay","MM1","2010-11-22","1","Bottom Water","0.1","0.082","3.2","83","5.9","9","14","0.035","0.021","0.007","8.1","1.5","32","1","2","5","23.1","0.14","0.26","0.32","0.02","3.2","0.004","1.2"
"Mirs Bay","MM1","2010-12-09","1","Surface Water","0.5","0.069","2.4","89","6.5","24","34","0.1","0.009","0.009","8.1","1.8","32","0.63","2.5","5","21.4","0.18","0.19","0.3","0.02","4.5","0.003","1"
"Mirs Bay","MM1","2010-12-09","1","Middle Water","0.4","0.074","2.2","84","6.2","39","62","0.081","0.009","0.009","8.1","0.9","32.1","0.65","2.5","8.1","21.4","0.16","0.17","0.26","0.02","4.5","0.003","1.3"
"Mirs Bay","MM1","2010-12-09","1","Bottom Water","0.5","0.069","1.1","85","6.3","42","55","0.1","0.01","0.009","8.1","1.2","32","0.67","2.5","9.8","21.1","0.18","0.18","0.29","0.02","6.1","0.003","1.5"
"Mirs Bay","MM1","2011-01-20","1","Surface Water","1.2","0.11","2.3","101","8.3","260","520","0.1","0.017","0.011","8","1.7","32.3","0.32","3","1.7","15.5","0.23","0.27","0.39","0.02","1.6","0.002","0.9"
"Mirs Bay","MM1","2011-01-20","1","Middle Water","1.2","0.069","1.7","92","7.6","20","55","0.036","0.011","<0.002","8","1.4","32.7","0.26","3","2.3","15.3","0.12","0.29","0.34","0.02","1.8","0.001","0.9"
"Mirs Bay","MM1","2011-01-20","1","Bottom Water","0.9","0.07","1.3","92","7.5","13","27","0.03","0.01","<0.002","8","0.7","32.7","0.32","3","2.1","15.2","0.11","0.17","0.21","0.02","1.7","0.001","0.8"
"Mirs Bay","MM1","2011-02-21","1","Surface Water","0.3","0.089","0.5","66","5.4","16","19","0.16","0.007","0.015","8","<0.2","31.8","1","2.4","4.7","15.6","0.26","0.23","0.4","0.03","5","0.002","1.3"
"Mirs Bay","MM1","2011-02-21","1","Middle Water","0.3","0.089","1.4","88","7.2","8","11","0.16","0.006","0.014","7.9","<0.2","31.8","1","2.4","5.2","15.6","0.26","0.28","0.45","0.03","3.6","0.002","1.4"
"Mirs Bay","MM1","2011-02-21","1","Bottom Water","0.4","0.12","0.9","87","7.1","14","17","0.16","0.005","0.013","7.9","0.3","31.8","1","2.4","5.3","15.6","0.29","0.22","0.39","0.03","3.5","0.002","1"
"Mirs Bay","MM1","2011-03-28","1","Surface Water","1.3","0.099","7.7","104","8.1","22","28","0.15","0.008","0.003","8","2.9","32.5","0.78","1.5","2.1","18.1","0.26","0.24","0.4","0.03","1.7","0.002","1.1"
"Mirs Bay","MM1","2011-03-28","1","Middle Water","1.5","0.11","12","105","8.1","<1","<1","0.12","0.007","0.003","8","2.1","32.7","0.76","1.5","3","18.1","0.24","0.29","0.42","0.04","1.8","0.003","1.5"
"Mirs Bay","MM1","2011-03-28","1","Bottom Water","1","0.12","6.6","91","7","11","16","0.093","0.007","0.002","7.9","1.1","33","0.76","1.5","2.1","18.2","0.22","0.2","0.3","<0.02","1.6","0.003","1"
"Mirs Bay","MM1","2011-04-14","1","Surface Water","1.7","0.076","7.3","123","8.7","<1","2","0.013","<0.002","0.004","8","1.6","32.8","<0.05","3.3","1.3","23.5","0.09","0.19","0.21","0.02","0.9","0.003","1.1"
"Mirs Bay","MM1","2011-04-14","1","Middle Water","1.4","0.1","4.6","107","7.8","2","2","0.004","<0.002","<0.002","8","1.9","33.2","<0.05","3.3","1.7","21.7","0.11","0.15","0.16","<0.02","1","0.003","1"
"Mirs Bay","MM1","2011-04-14","1","Bottom Water","1.4","0.11","2.3","104","7.6","<1","2","0.002","<0.002","0.003","7.9","1.1","33.3","<0.05","3.3","<0.5","21.4","0.11","0.24","0.24","0.02","1","0.003","<0.5"
"Mirs Bay","MM1","2011-05-26","1","Surface Water","2.2","0.072","11","82","5.5","5","21","0.065","0.004","0.004","7.8","1.8","32.3","0.22","2.5","2.1","26","0.14","0.21","0.28","0.02","1.4","0.002","1.2"
"Mirs Bay","MM1","2011-05-26","1","Middle Water","1.2","0.081","1.2","77","5.2","4","9","0.024","0.006","0.007","7.8","1.5","32.7","0.48","2.5","2.2","25.9","0.11","0.19","0.22","0.03","1.9","0.002","0.8"
"Mirs Bay","MM1","2011-05-26","1","Bottom Water","1","0.076","2","77","5.2","23","56","0.027","0.008","0.007","7.8","1.9","32.7","0.53","2.5","3.3","25.6","0.11","0.16","0.2","0.02","2.7","0.002","1"
"Mirs Bay","MM1","2011-06-24","1","Surface Water","1.3","0.062","9.9","73","4.7","6","11","0.052","0.007","0.003","8","5.1","29.9","0.43","2.1","4","29.2","0.12","0.2","0.26","0.04","2.8","0.004","1.7"
"Mirs Bay","MM1","2011-06-24","1","Middle Water","0.6","0.068","2","68","4.4","35","120","0.038","0.006","0.006","8","1.8","31","0.48","2.1","3.1","28.6","0.11","0.18","0.22","0.02","2.7","0.004","0.8"
"Mirs Bay","MM1","2011-06-24","1","Bottom Water","0.5","0.058","1.8","65","4.3","31","77","0.017","0.006","0.007","8","1","31.5","0.44","2.1","3.7","28.6","0.08","0.13","0.15","<0.02","3.3","0.003","0.8"
"Mirs Bay","MM1","2011-07-14","1","Surface Water","1.6","0.087","2.5","67","4.4","4","9","0.005","<0.002","0.005","8.1","2.4","31.5","0.58","2.7","1.5","28.1","0.09","0.24","0.25","0.03","1.3","0.006","0.9"
"Mirs Bay","MM1","2011-07-14","1","Middle Water","1.2","0.065","2.6","66","4.3","22","43","<0.002","<0.002","0.006","8.1","1.5","32","0.5","2.7","1.2","28.1","0.07","0.17","0.17","0.02","1","0.004","0.7"
"Mirs Bay","MM1","2011-07-14","1","Bottom Water","0.9","0.062","1.5","63","4.2","2","8","0.003","<0.002","0.007","8","1","32.2","0.51","2.7","0.9","27.8","0.07","0.14","0.15","<0.02","0.8","0.004","0.6"
"Mirs Bay","MM1","2011-08-11","1","Surface Water","2.4","0.074","11","119","7.7","15","130","0.024","<0.002","0.004","8.4","1.3","30.1","0.49","2.4","2.5","29.5","0.1","0.28","0.31","0.03","1.3","0.01","1.8"
"Mirs Bay","MM1","2011-08-11","1","Middle Water","1.4","0.044","5.5","109","7.1","45","370","0.014","<0.002","0.003","8.3","1.4","30.8","0.5","2.4","2","29.2","0.06","0.2","0.22","0.02","1","0.005","1.5"
"Mirs Bay","MM1","2011-08-11","1","Bottom Water","1.6","0.04","6.7","104","6.7","60","220","0.01","0.006","0.007","8.3","1.5","31.5","0.5","2.4","2.3","29.4","0.06","0.21","0.23","0.03","1.7","0.004","1.6"
"Mirs Bay","MM1","2011-09-23","1","Surface Water","1.2","0.062","9.7","90","5.8","43","80","0.04","0.003","0.008","8.3","1.5","32.3","0.4","2.4","2.7","29.2","0.11","0.23","0.27","0.03","2.5","0.007","1.4"
"Mirs Bay","MM1","2011-09-23","1","Middle Water","1.2","0.052","7","89","5.7","71","120","0.039","0.004","0.008","8.3","1.6","32.3","0.39","2.4","2.5","29.2","0.1","0.2","0.24","0.03","2.5","0.006","1.4"
"Mirs Bay","MM1","2011-09-23","1","Bottom Water","1.1","0.064","7.8","88","5.7","48","78","0.026","0.003","0.008","8.3","1.5","32.3","0.39","2.4","2","29.2","0.09","0.2","0.23","0.03","1.6","0.007","1.1"
"Mirs Bay","MM1","2011-10-19","1","Surface Water","0.7","0.036","3.2","111","7.4","20","33","0.15","0.046","0.009","8.2","<0.2","30.6","0.45","2.7","1.7","27.1","0.23","0.21","0.41","0.02","1.6","0.003","0.9"
"Mirs Bay","MM1","2011-10-19","1","Middle Water","1.3","0.032","4.8","108","7.2","24","43","0.075","0.048","0.005","8.3","0.3","31.5","0.37","2.7","1.7","26.9","0.16","0.23","0.35","<0.02","3.4","0.003","1"
"Mirs Bay","MM1","2011-10-19","1","Bottom Water","1.4","0.048","5.5","92","6.2","14","26","0.033","0.059","0.007","8.1","1.3","32.1","0.64","2.7","4.4","26.6","0.14","0.15","0.24","<0.02","6.3","0.003","1.1"
"Mirs Bay","MM1","2011-11-24","1","Surface Water","1.4","0.046","0.8","95","6.7","28","39","0.1","0.033","0.012","8","1.1","32.1","1","3","2.6","23.7","0.18","0.23","0.36","0.03","2.8","0.002","0.7"
"Mirs Bay","MM1","2011-11-24","1","Middle Water","1.7","0.052","2.4","88","6.2","43","62","0.074","0.033","0.011","8","2.3","32.3","0.96","3","3.3","23.8","0.16","0.24","0.35","0.03","2.8","0.002","0.8"
"Mirs Bay","MM1","2011-11-24","1","Bottom Water","0.7","0.047","1.5","91","6.4","12","23","0.064","0.035","0.011","8","1.7","32.4","0.93","3","3.6","23.7","0.15","0.21","0.31","0.02","2.7","0.002","0.8"
"Mirs Bay","MM1","2011-12-14","1","Surface Water","1.3","0.042","6.4","110","8.4","64","120","0.076","0.006","0.006","7.9","1.8","32.2","0.53","2.4","2.1","19.6","0.12","0.22","0.3","0.03","1.3","0.001","0.9"
"Mirs Bay","MM1","2011-12-14","1","Middle Water","1.4","0.032","3.3","114","8.6","15","34","0.056","0.006","0.007","7.9","1.8","32.3","0.5","2.4","2.3","19.4","0.09","0.22","0.28","0.02","1.1","0.001","0.8"
"Mirs Bay","MM1","2011-12-14","1","Bottom Water","2","0.047","17","130","9.9","170","480","0.041","0.005","0.004","8","2","32.3","0.2","2.4","2.9","19.2","0.09","0.25","0.3","0.03","1.3","0.001","1.2"
"Mirs Bay","MM1","2012-01-13","1","Surface Water","1.6","0.07","13","104","8.3","370","490","0.13","0.005","0.006","8.1","1.7","31.2","0.28","2.3","4","17","0.21","0.42","0.56","0.05","2.5","0.002","1.7"
"Mirs Bay","MM1","2012-01-13","1","Middle Water","0.3","0.071","2.8","106","8.5","79","120","0.088","0.006","0.005","8.1","1.3","31.3","0.28","2.3","5.5","17","0.17","0.19","0.28","0.02","2.7","0.002","1"
"Mirs Bay","MM1","2012-01-13","1","Bottom Water","0.1","0.077","2.3","99","7.9","24","29","0.07","0.005","0.003","8","1.1","31.4","0.27","2.3","6.3","17.1","0.15","0.25","0.33","0.03","4.3","0.002","1.1"
"Mirs Bay","MM1","2012-02-06","1","Surface Water","1.2","0.07","1.5","90","7.3","12","19","0.17","0.013","0.015","8","<0.2","31","1.2","2.8","3","16.3","0.25","0.19","0.37","0.03","3","0.002","0.8"
"Mirs Bay","MM1","2012-02-06","1","Middle Water","1","0.058","2","90","7.3","18","23","0.14","0.015","0.012","8","0.7","31","1.1","2.8","3.9","16.1","0.21","0.19","0.35","0.03","2.7","0.001","1"
"Mirs Bay","MM1","2012-02-06","1","Bottom Water","0.9","0.064","2","90","7.3","12","17","0.14","0.016","0.011","8","0.4","31","1.1","2.8","4","16.1","0.22","0.21","0.37","0.03","2.7","0.002","1.1"
"Mirs Bay","MM1","2012-03-21","1","Surface Water","1.5","0.089","5.9","114","8.8","3","3","0.28","0.016","0.016","7.7","3.6","30.3","1.7","2","2","19.2","0.39","0.26","0.56","0.05","1.6","0.001","0.9"
"Mirs Bay","MM1","2012-03-21","1","Middle Water","1.5","0.093","6.8","113","8.8","150","170","0.27","0.018","0.016","7.7","2.8","30.4","1.6","2","2.5","18.9","0.38","0.26","0.55","0.03","1.5","0.001","1.2"
"Mirs Bay","MM1","2012-03-21","1","Bottom Water","0.5","0.05","3.4","108","8.6","2","5","0.21","0.02","0.014","7.6","2.6","30.8","1.6","2","7.1","17.6","0.28","0.26","0.49","0.03","2.3","0.001","1.3"
"Mirs Bay","MM1","2012-04-19","1","Surface Water","0.9","0.12","0.7","104","7.6","180","260","0.094","0.011","0.011","7.7","<0.2","30.2","1.1","2","1.4","22.4","0.23","0.26","0.37","0.03","2","0.002","0.7"
"Mirs Bay","MM1","2012-04-19","1","Middle Water","0.7","0.11","0.5","105","7.7","190","260","0.078","0.01","0.009","7.7","0.5","30.8","1.1","2","1.6","21.9","0.2","0.26","0.35","0.02","2.2","0.002","0.7"
"Mirs Bay","MM1","2012-04-19","1","Bottom Water","0.5","0.094","0.3","105","7.7","45","66","0.04","0.009","0.004","7.7","<0.2","31.1","1","2","1.9","21.7","0.14","0.14","0.19","<0.02","2.3","0.002","0.6"
"Mirs Bay","MM1","2012-05-14","1","Surface Water","0.9","0.078","4.4","111","7.5","6","12","0.063","0.014","<0.002","7.8","<0.2","29.8","0.32","3","1.9","27","0.16","0.22","0.3","0.05","1.6","0.003","1.2"
"Mirs Bay","MM1","2012-05-14","1","Middle Water","1.1","0.075","3.1","118","8","4","13","0.062","0.015","<0.002","7.8","0.3","29.7","0.26","3","1.8","27","0.15","0.25","0.33","0.02","1.1","0.003","1"
"Mirs Bay","MM1","2012-05-14","1","Bottom Water","1.1","0.086","4.1","99","6.7","15","30","0.038","0.015","0.003","7.8","0.4","30.5","0.29","3","2","25.8","0.14","0.23","0.28","<0.02","1.5","0.002","1.1"
"Mirs Bay","MM1","2012-06-25","1","Surface Water","1.3","0.045","10","128","8.5","52","90","0.062","0.005","0.002","7.8","3.9","29.6","0.87","1.9","4.1","28.4","0.11","0.2","0.27","0.03","2.6","0.002","1.8"
"Mirs Bay","MM1","2012-06-25","1","Middle Water","0.7","0.028","3.6","118","7.7","51","390","0.025","0.003","0.002","7.8","2","30.2","0.41","1.9","3","28.2","0.06","0.15","0.18","0.03","2.3","0.001","1"
"Mirs Bay","MM1","2012-06-25","1","Bottom Water","0.5","0.044","1.4","105","6.9","13","110","0.034","0.013","0.003","7.7","0.9","30.2","0.51","1.9","3.2","28.1","0.09","0.15","0.2","<0.02","2.6","0.001","0.9"
"Mirs Bay","MM1","2012-07-18","1","Surface Water","2.7","0.044","9.3","148","9.6","1100","2100","0.006","<0.002","0.008","7.8","1.4","30.5","0.82","2","4.1","29.5","0.05","0.37","0.38","0.04","2.1","0.002","2.3"
"Mirs Bay","MM1","2012-07-18","1","Middle Water","2","0.017","4.6","96","6.4","82","160","0.066","0.005","0.007","7.6","2","32.1","1.2","2","2.7","26.6","0.09","0.16","0.23","0.03","2.2","0.001","1.2"
