"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Silica (mg/L)","Secchi Disc Depth (M)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Deep Bay","DM4","1993-10-15","1","Bottom Water","0.6","0.119","5.3","90","6.2","220","240","0.22","0.087","0.033","8.3","6.5","28.5","1.26","1","35","26.4","0.43","0.58","0.89","0.08","16.8","0.011","4.3"
"Deep Bay","DM4","1993-11-15","1","Surface Water","0.3","0.084","0.9","110","8","39","48","0.592","0.1","0.056","8","1.1","24.7","2.89","1","12","24.5","0.78","0.37","1.06","0.06","5.8","0.004","1.3"
"Deep Bay","DM4","1993-11-15","1","Bottom Water","0.5","0.171","0.9","98","7","70","100","0.494","0.096","0.032","8","1.2","26.9","2.44","1","11","24.1","0.76","0.44","1.03","0.08","9.5","0.008","1.7"
"Deep Bay","DM4","1993-12-13","1","Surface Water","0.8","0.19","1.4","115","8.7","260","290","0.274","0.068","0.036","8.2","1.2","29.3","2.19","0.8","9.1","20.2","0.53","0.51","0.85","0.06","5.9","0.01","1.1"
"Deep Bay","DM4","1993-12-13","1","Bottom Water","0.3","0.29","0.5","109","8.3","300","390","0.265","0.075","0.048","8.2","0.8","30.1","1.97","0.8","14","20","0.63","0.6","0.94","0.08","11.6","0.014","1.5"
"Deep Bay","DM4","1994-01-26","1","Surface Water","0.9","0.225","3","107","8.7","62","70","0.177","0.032","0.038","8.2","1.5","29.7","1.28","1","7.8","16.4","0.43","0.69","0.9","0.07","6.5","0.008","1.3"
"Deep Bay","DM4","1994-01-26","1","Bottom Water","0.7","0.247","2.9","100","8.2","60","90","0.163","0.031","0.044","8.2","1.4","30.3","1.17","1","9.8","16.3","0.44","0.73","0.92","0.08","6.6","0.009","1.5"
"Deep Bay","DM4","1994-02-23","1","Surface Water","0.6","0.506","1","116","8.9","10","10","0.23","0.044","0.08","8.1","0.8","31.2","1.4","1.2","4.1","18.7","0.78","0.97","1.24","0.12","3.3","0.019","0.6"
"Deep Bay","DM4","1994-02-23","1","Bottom Water","0.6","0.419","0.7","100","7.8","13","18","0.214","0.038","0.069","8.1","1.1","31","1.32","1.2","5.4","18.2","0.67","0.84","1.09","0.12","5.6","0.015","0.5"
"Deep Bay","DM4","1994-03-16","1","Surface Water","0.2","0.194","0.7","82","6.5","20","30","0.273","0.045","0.026","7.9","0.3","30.9","1.45","1.3","11","17.5","0.51","0.32","0.64","0.05","7","0.004","1.3"
"Deep Bay","DM4","1994-03-16","1","Bottom Water","0.2","0.24","0.3","82","6.4","900","900","0.244","0.043","0.032","7.9","0.6","31.5","1.3","1.3","27","17.5","0.53","0.23","0.52","0.07","11.3","0.005","2.5"
"Deep Bay","DM4","1994-04-14","1","Surface Water","0.5","0.12","1.8","85","6.3","110","160","0.281","0.037","0.02","8","1.4","28.2","0.87","1","4.4","22","0.44","0.44","0.76","0.08","3.8","0.004","0.7"
"Deep Bay","DM4","1994-04-14","1","Bottom Water","0.3","0.104","1.1","80","5.9","200","240","0.223","0.032","0.017","8","1.7","29.3","0.69","1","14","22.3","0.36","0.48","0.74","0.15","4.7","0.003","1.8"
"Deep Bay","DM4","1994-05-12","1","Surface Water","0.8","0.117","2.1","92","6.4","20","20","0.777","0.058","0.026","8.1","2.9","19.5","3.27","1","6.3","28.3","0.95","0.37","1.21","0.07","4.8","0.008","1.3"
"Deep Bay","DM4","1994-05-12","1","Bottom Water","0.5","0.158","0.6","77","5.4","40","40","0.745","0.063","0.039","8.1","2.3","22.1","3.08","1","11","26.2","0.97","0.43","1.24","0.07","11.1","0.009","1.4"
"Deep Bay","DM4","1994-06-15","1","Surface Water","0.7","0.024","0.8","82","6.2","800","1100","1.15","0.076","0.025","8.1","1.5","5.5","7.49","0.7","30","28.2","1.25","0.42","1.65","0.45","21","0.002","6.9"
"Deep Bay","DM4","1994-06-15","1","Bottom Water","0.6","0.013","0.7","70","5.1","590","590","1.27","0.075","0.022","7.8","1.8","9.1","7.45","0.7","21","28.4","1.36","0.49","1.84","0.38","15.6","0.001","2.5"
"Deep Bay","DM4","1994-07-13","1","Surface Water","0.9","0.06","1.8","80","5.8","280","430","0.988","0.168","0.034","7.8","1.8","9.1","7.41","0.5","13","29.4","1.22","0.41","1.57","0.06","12.7","0.003","3.8"
"Deep Bay","DM4","1994-07-13","1","Bottom Water","0.6","0.025","0.9","77","5.4","640","970","0.819","0.123","0.026","7.9","2.7","17.5","7.04","0.5","8.7","28.4","0.97","0.33","1.27","0.08","14.9","0.001","1.3"
"Deep Bay","DM4","1994-08-11","1","Surface Water","1.1","0.085","2","N/A","N/A","280","360","0.726","0.116","0.037","7.6","3.1","6.9","7.91","0.4","15","28.9","0.93","0.42","1.26","0.08","11.7","0.002","2.1"
"Deep Bay","DM4","1994-08-11","1","Bottom Water","0.5","0.08","0.5","N/A","N/A","620","830","0.595","0.109","0.038","7.7","0.6","14.5","6.37","0.4","8.8","27.2","0.78","0.38","1.08","0.06","8.9","0.003","1.1"
"Deep Bay","DM4","1994-09-22","1","Surface Water","1.4","0.029","0.7","73","5.7","9","14","0.527","0.126","0.042","7.9","0.2","13.9","4.72","1.4","7.3","28.3","0.68","0.27","0.92","0.06","12.7","0.002","1"
"Deep Bay","DM4","1994-09-22","1","Bottom Water","1","0.043","0.4","70","5.6","260","380","0.441","0.145","0.05","7.9","0.7","21.6","3.94","1.4","19","27.5","0.63","0.32","0.91","0.08","11.9","0.002","2"
"Deep Bay","DM4","1994-10-07","1","Surface Water","0.6","0.046","1.3","81","5.6","10","10","0.469","0.101","0.041","7.9","2.1","19.3","3.5","0.7","13","28.5","0.62","0.26","0.83","0.07","12","0.002","2.2"
"Deep Bay","DM4","1994-10-07","1","Bottom Water","0.7","0.045","1.4","80","5.2","27","45","0.475","0.096","0.042","8","1.9","22.7","3.43","0.7","12","27.9","0.62","0.21","0.78","0.06","11","0.002","1.5"
"Deep Bay","DM4","1994-11-21","1","Surface Water","1.1","0.171","2.3","91","6.7","30","40","0.258","0.092","0.045","8.1","0.4","26.5","2.26","1.2","9.9","24.4","0.52","0.53","0.88","0.1","8.8","0.01","1.3"
"Deep Bay","DM4","1994-11-21","1","Bottom Water","0.2","0.193","0.5","83","6.2","50","140","0.196","0.093","0.048","8.1","0.4","28.8","1.78","1.2","22","23.9","0.48","0.58","0.87","0.08","20","0.009","1.8"
"Deep Bay","DM4","1994-12-19","1","Surface Water","0.5","0.229","1.2","85","7","330","390","0.215","0.074","0.055","7.9","1.7","30.9","1.5","0.9","14","20.7","0.52","0.33","0.62","0.11","13","0.006","1.8"
"Deep Bay","DM4","1994-12-19","1","Bottom Water","0.2","0.171","0.9","83","6.8","120","150","0.163","0.063","0.048","8","0.8","32.2","1.16","0.9","21","21.2","0.4","0.23","0.46","0.09","19","0.005","2"
"Deep Bay","DM4","1995-01-19","1","Surface Water","0.4","0.22","0.6","84","7.1","130","140","0.27","0.042","0.042","8.1","0.5","29.2","2","0.8","46","17.5","0.53","0.83","1.14","0.08","16","0.007","9.7"
"Deep Bay","DM4","1995-01-19","1","Bottom Water","0.4","0.24","0.3","82","6.9","170","180","0.22","0.041","0.048","8.1","0.5","30.8","1.6","0.8","39","17.6","0.5","0.72","0.98","0.09","19","0.007","8.5"
"Deep Bay","DM4","1995-02-17","1","Surface Water","1","0.21","1.1","80","6.8","140","150","0.16","0.019","0.037","8.2","0.4","N/A","0.98","1.2","15","16.9","0.39","0.38","0.56","0.04","6.6","N/A","2.3"
"Deep Bay","DM4","1995-02-17","1","Bottom Water","0.6","0.16","2","79","6.7","100","140","0.13","0.018","0.037","8.2","0.6","N/A","0.88","1.2","32","16.8","0.31","0.47","0.62","0.04","7.2","N/A","5.2"
"Deep Bay","DM4","1995-03-20","1","Surface Water","0.5","0.28","1","86","7.4","120","160","0.29","0.031","0.05","7.9","0.3","27.1","2","0.9","17","17","0.6","0.49","0.81","0.07","13","0.006","2.9"
"Deep Bay","DM4","1995-03-20","1","Bottom Water","0.5","0.22","1.1","86","7.4","800","1800","0.21","0.026","0.049","8","0.3","28.4","1.5","0.9","56","16.9","0.46","0.63","0.87","0.06","18","0.005","15"
"Deep Bay","DM4","1995-04-19","1","Surface Water","0.6","0.25","1.4","91","7.1","130","160","0.52","0.062","0.041","7.9","<0.2","20.1","3.8","1.5","6.6","22","0.83","0.3","0.88","0.25","6.1","0.007","1"
"Deep Bay","DM4","1995-04-19","1","Bottom Water","0.6","0.19","1.3","93","7.3","260","360","0.38","0.042","0.042","7.9","0.6","23.3","2.6","1.5","13","21.5","0.61","0.3","0.72","0.26","5.7","0.005","1.7"
"Deep Bay","DM4","1995-05-18","1","Surface Water","0.6","0.24","1.9","71","5.7","10","10","0.3","0.027","0.032","7.9","<0.2","22.1","1.8","1.6","20","25.7","0.57","0.5","0.83","0.05","7.7","0.01","7.4"
"Deep Bay","DM4","1995-05-18","1","Bottom Water","0.7","0.22","1.5","69","5.3","250","350","0.25","0.025","0.035","7.9","<0.2","22.1","1.4","1.6","33","24.7","0.5","0.51","0.79","0.07","17","0.009","9.2"
"Deep Bay","DM4","1995-07-17","1","Surface Water","1.1","0.12","0.6","77","5.5","200","520","0.74","0.055","0.046","7.9","0.8","12.3","7.1","1.2","7","29","0.92","0.46","1.26","0.07","7","0.007","1.4"
"Deep Bay","DM4","1995-07-17","1","Bottom Water","1.1","0.13","1","65","4.8","220","510","0.69","0.053","0.061","7.5","1.4","19.4","7.2","1.2","8.6","26.8","0.87","0.46","1.2","0.07","7.5","0.002","1.4"
"Deep Bay","DM4","1995-08-18","1","Surface Water","0.5","0.16","4.3","90","6.4","100","120","0.87","0.12","0.049","8","0.7","9.6","8.4","1","7","28.5","1.15","0.58","1.57","0.12","11","0.01","1.5"
"Deep Bay","DM4","1995-08-18","1","Bottom Water","0.3","0.14","0.8","69","5.1","170","360","0.63","0.11","0.055","7.8","<0.2","20.2","6.3","1","7.6","26.4","0.88","0.25","0.99","0.1","11","0.005","0.9"
"Deep Bay","DM4","1995-09-11","1","Surface Water","0.6","0.11","2.6","70","4.9","50","120","1","0.23","0.073","7.8","0.3","12.5","6.6","1","13","30.3","1.34","0.23","1.46","0.11","13","0.006","1.5"
"Deep Bay","DM4","1995-09-11","1","Bottom Water","0.5","0.08","2","69","4.9","290","470","0.73","0.16","0.055","7.9","0.4","16.6","6.2","1","13","28.9","0.97","0.22","1.11","0.1","13","0.005","1.5"
"Deep Bay","DM4","1995-10-12","1","Surface Water","0.2","0.084","1.9","102","7.6","100","150","0.46","0.1","0.038","8","<0.2","21.5","3.6","1.3","9","26.2","0.64","0.29","0.85","0.08","8.9","0.004","1.8"
"Deep Bay","DM4","1995-10-12","1","Bottom Water","1.6","0.076","1.4","71","5.1","120","250","0.32","0.11","0.033","8.1","0.4","25.3","3.3","1.3","15","26.2","0.51","0.73","1.16","0.51","15","0.004","2.2"
"Deep Bay","DM4","1995-11-08","1","Surface Water","0.4","0.1","1.4","90","6.4","110","150","0.07","0.034","0.039","8.3","1","31.6","1.2","0.6","17","23.4","0.2","0.21","0.31","0.11","9.9","0.007","2"
"Deep Bay","DM4","1995-11-08","1","Bottom Water","0.4","0.063","1.1","90","6.3","190","300","0.056","0.031","0.038","8.3","1.8","31.9","1.1","0.6","30","23.5","0.15","0.2","0.29","0.12","21.9","0.004","3"
"Deep Bay","DM4","1995-12-11","1","Surface Water","1.1","0.23","1.2","91","8.5","150","410","0.14","0.035","0.06","8.1","<0.2","32.1","1.4","1.5","5.5","18.7","0.41","0.34","0.52","0.2","1.2","0.008","0.9"
"Deep Bay","DM4","1995-12-11","1","Bottom Water","0.8","0.17","1.8","90","8.4","800","2400","0.079","0.029","0.04","8.1","<0.2","33.4","1","1.5","11","18.9","0.28","0.27","0.38","0.16","1.8","0.006","1.2"
"Deep Bay","DM4","1996-01-08","1","Surface Water","0.3","0.26","1.2","63","5","140","200","0.22","0.037","0.052","8.3","0.8","29.5","2","0.5","24","18.3","0.52","0.45","0.71","0.33","12.5","0.014","2.6"
"Deep Bay","DM4","1996-01-08","1","Bottom Water","0.4","0.32","0.6","65","5.1","1300","2400","0.21","0.036","0.046","8.3","1.4","30.3","1.8","0.5","32","18.3","0.57","0.48","0.73","0.21","14.2","0.017","3.1"
"Deep Bay","DM4","1996-02-09","1","Surface Water","0.9","0.08","2.9","83","6.4","130","150","0.039","0.008","0.021","8.2","1.2","34.1","0.39","1.4","7.8","18.3","0.13","0.29","0.34","0.11","2","0.003","1.1"
"Deep Bay","DM4","1996-02-09","1","Bottom Water","0.7","0.091","2.3","84","6.4","280","330","0.042","0.009","0.019","8.2","1.2","34.1","0.41","1.4","13","18.2","0.14","0.25","0.3","0.26","2.1","0.004","1.6"
"Deep Bay","DM4","1996-03-04","1","Surface Water","0.7","0.15","2.2","95","7.5","240","270","0.26","0.021","0.021","8.4","1.7","30.4","1.2","0.5","8.8","17.8","0.43","0.36","0.64","0.05","6.9","0.009","1.1"
"Deep Bay","DM4","1996-03-04","1","Bottom Water","0.8","0.16","1.8","92","7.4","2","2","0.26","0.021","0.021","8.3","1.4","31.4","1.2","0.5","8.9","16.6","0.44","0.28","0.56","0.07","9.7","0.008","1.2"
"Deep Bay","DM4","1996-04-10","1","Surface Water","0.8","0.51","0.6","83","6.7","360","440","0.62","0.11","0.055","7.9","0.9","19.9","4.5","1.3","7.4","19.9","1.24","0.74","1.47","0.08","6.5","0.013","0.7"
"Deep Bay","DM4","1996-04-10","1","Bottom Water","0.4","0.3","0.4","83","6.4","520","820","0.34","0.047","0.039","7.9","1.1","26.6","2.5","1.3","13","20.2","0.69","0.4","0.79","0.1","9.6","0.008","1.6"
"Deep Bay","DM4","1996-05-03","1","Surface Water","0.5","0.27","1.3","86","6.4","250","380","0.61","0.063","0.052","8.1","2.4","18.5","3.3","4.5","26","24.9","0.94","0.45","1.12","0.12","11.8","0.017","2.8"
"Deep Bay","DM4","1996-05-03","1","Bottom Water","0.3","0.24","0.7","89","6.6","380","510","0.62","0.063","0.048","8.1","3.1","19.7","3.1","4.5","38","24.1","0.92","0.42","1.1","0.15","17.7","0.014","3.4"
"Deep Bay","DM4","1996-06-05","1","Surface Water","1.2","0.086","3.6","98","7.1","24","39","1.6","0.03","0.038","8.3","<0.2","9.9","5.2","1.5","2.8","29.1","1.72","0.34","1.97","0.06","4.8","0.011","1"
"Deep Bay","DM4","1996-06-05","1","Bottom Water","0.9","0.079","3.3","99","7.2","240","330","0.97","0.019","0.036","8.3","0.9","11.4","5.4","1.5","3.8","28.6","1.07","0.33","1.32","0.06","4.6","0.009","1"
"Deep Bay","DM4","1996-07-12","1","Surface Water","0.9","0.025","2.3","91","6.7","50","80","0.82","0.16","0.085","7.9","2.8","5","5.9","0.7","17","29.6","1.01","0.49","1.47","0.13","8.4","0.002","2.2"
"Deep Bay","DM4","1996-07-12","1","Bottom Water","0.8","0.032","2","93","6.7","40","120","0.85","0.17","0.089","7.8","3.4","9.9","6.7","0.7","18","29.3","1.05","0.5","1.52","0.14","14.4","0.002","2.2"
"Deep Bay","DM4","1996-08-07","1","Surface Water","0.4","<0.005","2.4","91","6.8","900","1200","0.92","0.013","0.021","7.8","<0.2","4.7","7.5","0.5","19","29.2","0.94","0.26","1.19","0.06","9.7","0.001","2"
"Deep Bay","DM4","1996-08-07","1","Bottom Water","0.4","<0.005","1.3","90","6.5","350","630","0.93","0.041","0.028","7.7","1.3","11.8","6.8","0.5","20","28.5","0.98","0.25","1.22","0.09","13.3","0.001","1.8"
"Deep Bay","DM4","1996-09-04","1","Surface Water","1.9","1.1","5.2","100","7","320","440","1","0.3","0.22","8","17","14","6.3","0.9","7","29.6","2.4","1.6","2.9","0.33","3.4","0.072","2.3"
"Deep Bay","DM4","1996-09-04","1","Bottom Water","0.7","0.25","1.4","92","6.4","280","350","0.71","0.15","0.082","7.8","3.4","20.8","5.3","0.9","5.4","28.1","1.11","0.44","1.3","0.11","2.8","0.01","1.1"
"Deep Bay","DM4","1996-10-03","1","Surface Water","0.5","0.17","0.9","88","6.1","10","20","0.51","0.12","0.06","7.9","3.2","21.2","4","1.3","6","28.6","0.8","0.47","1.1","0.09","3.6","0.008","1"
"Deep Bay","DM4","1996-10-03","1","Bottom Water","0.5","0.18","0.6","86","5.9","50","50","0.46","0.14","0.075","7.8","3.5","23.9","3","1.3","7.6","28.3","0.78","0.56","1.16","0.1","9.6","0.007","1"
"Deep Bay","DM4","1996-11-04","1","Surface Water","0.6","0.88","2","9","0.6","70","80","0.28","0.17","0.18","7.8","0.6","28.1","3.2","0.9","5.2","26","1.33","1","1.45","0.32","2.6","0.027","0.9"
"Deep Bay","DM4","1996-11-04","1","Bottom Water","0.6","0.87","1.4","91","6.2","39","42","0.28","0.17","0.18","7.8","0.6","29.6","3.2","0.9","5.2","26","1.32","1","1.45","0.3","2.7","0.027","0.9"
"Deep Bay","DM4","1996-12-04","1","Surface Water","0.8","0.9","1.8","94","7.3","310","320","0.27","0.091","0.16","7.9","2.3","30.4","2.7","1","12","19.2","1.26","1.4","1.76","0.28","5.1","0.02","1.8"
"Deep Bay","DM4","1996-12-04","1","Bottom Water","0.7","0.31","1.1","91","6.8","80","130","0.2","0.048","0.076","7.9","3.4","31.7","1.9","1","91","20.5","0.56","1.1","1.35","0.3","7.4","0.008","8"
"Deep Bay","DM4","1997-01-03","1","Surface Water","1.8","0.49","8.2","107","8.5","30","45","0.43","0.07","0.096","8.1","3","26.4","2.6","1.7","4.6","19.3","0.99","1","1.5","0.17","1.9","0.017","1"
"Deep Bay","DM4","1997-01-03","1","Bottom Water","1.8","0.52","6.5","109","8.5","50","80","0.43","0.073","0.092","8.1","4.5","28.4","2.6","1.7","4.4","19.3","1.02","0.99","1.49","0.16","5.2","0.018","1"
"Deep Bay","DM4","1997-02-14","1","Surface Water","0.7","0.77","1.6","92","7.5","340","470","0.19","0.058","0.093","7.9","<0.2","29.8","1.4","1.5","7","16.2","1.02","1.4","1.65","0.1","2.5","0.015","1"
"Deep Bay","DM4","1997-02-14","1","Bottom Water","0.6","0.42","0.7","90","7.2","340","420","0.1","0.03","0.05","8","0.7","32","0.97","1.5","9.6","16.9","0.55","1.3","1.43","0.07","5.3","0.011","1"
"Deep Bay","DM4","1997-03-19","1","Surface Water","1.1","1.1","2.6","84","6.4","45","61","0.42","0.084","0.19","8.1","2.4","26.6","2.3","1.5","4.6","21.2","1.6","1.2","1.7","0.38","6","0.042","0.9"
"Deep Bay","DM4","1997-03-19","1","Bottom Water","0.9","1.1","1.5","92","7","67","72","0.51","0.09","0.18","8","1","28","2.3","1.5","5.1","20.9","1.7","1.2","1.8","0.37","5.1","0.04","0.8"
"Deep Bay","DM4","1997-04-03","1","Surface Water","1.5","0.5","2.1","105","7.9","27","32","0.77","0.066","0.083","6.5","1.2","22.7","3.4","1.5","5.8","22.6","1.34","0.93","1.77","0.25","5.3","0.002","1.2"
"Deep Bay","DM4","1997-04-03","1","Bottom Water","0.9","0.73","2.2","114","8.6","40","52","0.65","0.074","0.13","6.9","1.4","24.7","4","1.5","5.2","22.1","1.45","1.2","1.92","0.27","4.7","0.003","0.9"
"Deep Bay","DM4","1997-05-02","1","Surface Water","2","0.13","7.3","107","7.8","23","26","0.92","0.032","0.041","7.6","5.3","17.5","4.6","1","7.2","26.1","1.08","0.68","1.63","0.06","6.5","0.003","1.8"
"Deep Bay","DM4","1997-05-02","1","Bottom Water","1.8","0.35","5.9","103","7.5","60","100","0.74","0.048","0.087","7.6","5.5","22.2","4.4","1","6.4","24.4","1.14","1.1","1.89","0.12","6.9","0.007","1.9"
"Deep Bay","DM4","1997-06-03","1","Surface Water","1","0.25","4.3","99","7","10","14","0.81","0.065","0.074","8","3","12.7","3","1.5","7","29.4","1.13","0.59","1.47","0.1","5.6","0.018","1.8"
"Deep Bay","DM4","1997-06-03","1","Bottom Water","0.5","0.24","1.4","104","7.4","46","57","0.62","0.046","0.061","8","1.5","15.9","2.8","1.5","11","28.3","0.91","0.66","1.33","0.08","6.8","0.016","1.6"
"Deep Bay","DM4","1997-07-14","1","Surface Water","0.7","0.23","6.8","102","7.7","150","300","0.81","0.11","0.061","8.1","2.9","3.5","7.5","1","8.8","29","1.15","0.57","1.49","0.1","7.3","0.022","1.4"
"Deep Bay","DM4","1997-07-14","1","Bottom Water","0.7","0.24","5.2","98","7.4","200","310","0.78","0.11","0.077","8.1","5","3.5","7.2","1","10","28.6","1.13","0.74","1.63","0.11","6.6","0.021","1.4"
"Deep Bay","DM4","1997-08-07","1","Surface Water","0.4","0.34","0.9","89","6.6","500","700","0.81","0.12","0.081","8","0.8","6.6","7.6","1.2","12","29.1","1.27","0.58","1.51","0.1","7.6","0.021","1.4"
"Deep Bay","DM4","1997-08-07","1","Bottom Water","0.4","0.36","1.2","82","6","700","800","0.84","0.12","0.072","7.8","0.5","12.5","7.1","1.2","13","28.2","1.32","0.66","1.62","0.08","8.5","0.015","1.6"
"Deep Bay","DM4","1997-09-04","1","Surface Water","0.4","0.32","1.3","93","6.5","200","900","0.81","0.16","0.082","7.2","<0.2","13.3","5.2","1","10","29.8","1.29","0.79","1.76","0.12","5.2","0.004","1.4"
"Deep Bay","DM4","1997-09-04","1","Middle Water","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Deep Bay","DM4","1997-09-04","1","Bottom Water","0.5","0.27","1","77","5.3","190","1500","0.64","0.14","0.067","7.2","0.2","20","5.6","1","10","28.7","1.05","0.77","1.55","0.1","9.4","0.003","1.4"
"Deep Bay","DM4","1997-10-08","1","Surface Water","0.6","0.18","2","73","5.1","80","220","0.55","0.18","0.057","7.7","1.3","19.8","5.4","1.4","4.1","27.4","0.91","0.64","1.37","0.07","4.9","0.005","0.7"
"Deep Bay","DM4","1997-10-08","1","Bottom Water","0.4","0.32","0.7","84","5.8","41","100","0.53","0.19","0.068","7.7","0.9","22","4.5","1.4","5.1","27.5","1.04","0.85","1.57","0.09","5.5","0.009","0.7"
"Deep Bay","DM4","1997-11-05","1","Surface Water","0.6","0.36","2.4","71","5.1","80","200","0.24","0.05","0.053","8.1","1.7","28.2","1.8","1.5","12","23.1","0.65","1.3","1.59","0.09","8.1","0.017","1.6"
"Deep Bay","DM4","1997-11-05","1","Bottom Water","0.6","0.38","2.9","77","5.6","80","100","0.24","0.055","0.06","8.1","1.5","28.1","1.8","1.5","12","23","0.68","1.3","1.6","0.1","7.9","0.019","1.5"
"Deep Bay","DM4","1997-12-04","1","Surface Water","0.3","0.19","1.3","78","5.7","490","660","0.21","0.055","0.04","8.3","<0.2","29.1","2","1","27","22","0.46","0.98","1.25","0.08","13.9","0.012","2.8"
"Deep Bay","DM4","1997-12-04","1","Bottom Water","0.3","0.19","1.3","76","5.6","510","550","0.2","0.057","0.05","8.3","1","29.2","1.9","1","24","22","0.45","1.2","1.46","0.09","13.3","0.012","2.6"
"Deep Bay","DM4","1998-01-14","1","Surface Water","0.4","0.29","1.9","80","6.1","250","310","0.36","0.058","0.054","8.1","0.3","26.5","2.8","1.5","18","20.8","0.71","1.3","1.72","0.08","11","0.011","1.8"
"Deep Bay","DM4","1998-01-14","1","Bottom Water","0.4","0.3","1.6","79","6","150","170","0.34","0.055","0.056","8.1","0.2","27.2","2.8","1.5","18","20.6","0.7","0.93","1.33","0.08","14.8","0.013","1.7"
"Deep Bay","DM4","1998-02-04","1","Surface Water","0.4","0.33","1.2","94","7.6","130","190","0.26","0.035","0.053","8.1","1","29.7","2.1","1.5","8.6","17.2","0.63","1.2","1.5","0.08","6.7","0.011","0.9"
